6.60938e-11 2.84884e-10 6.42827e-06 5.61614e-06 3.32936e-16 1.50383e-07 3.14832e-23 0.999987 2.39793e-10 5.95423e-07 
5.13192e-14 1.55695e-08 1 1.36371e-07 5.10749e-21 8.86186e-11 1.02422e-13 2.89687e-12 3.09365e-09 1.04962e-22 
3.63456e-08 0.999028 0.000121837 1.35802e-05 2.8063e-05 7.79185e-06 3.43726e-06 0.000288452 0.000508761 3.317e-07 
0.999563 4.84767e-10 0.000374751 1.09428e-06 4.18027e-07 8.05364e-06 1.00194e-05 2.64758e-05 5.9646e-07 1.56478e-05 
1.71497e-07 1.44743e-08 1.99075e-05 1.25889e-07 0.998869 2.97888e-07 5.17048e-06 0.000137612 8.0481e-08 0.0009672 
1.54988e-10 0.999775 3.12589e-06 2.62731e-06 1.03431e-05 2.2928e-07 5.71966e-09 0.000171249 3.75411e-05 2.3015e-07 
2.37956e-10 1.1347e-07 3.77659e-07 1.35894e-07 0.999603 1.70487e-05 3.75554e-07 6.66008e-06 0.000275223 9.71696e-05 
4.1581e-07 4.8661e-07 1.67241e-05 0.0116885 7.83974e-05 0.00217567 2.87278e-09 8.64714e-05 0.000252304 0.985701 
9.63729e-11 3.95569e-14 1.48471e-11 3.69811e-10 3.41145e-10 0.999842 0.000157996 2.33559e-14 3.21626e-07 2.51128e-09 
6.24398e-12 4.13133e-11 3.13798e-10 2.92063e-08 0.000254189 7.85701e-08 2.26148e-13 1.32878e-05 4.23856e-07 0.999732 
0.999987 2.53416e-11 1.1093e-05 2.12172e-09 2.80708e-10 1.5253e-06 4.73649e-07 2.98583e-08 1.44046e-07 8.63158e-09 
0.000959544 6.40609e-07 0.000484277 5.8237e-06 9.66662e-05 0.00021185 0.998165 1.21381e-08 7.63824e-05 1.40774e-08 
3.40025e-11 1.64384e-10 4.68023e-08 8.57576e-07 0.0002313 3.34006e-07 2.48432e-12 4.80768e-06 1.52232e-06 0.999761 
0.999987 7.17854e-12 6.26746e-06 6.92246e-09 2.95776e-09 2.4762e-07 1.96906e-08 3.60806e-06 4.55915e-07 2.61438e-06 
4.6363e-11 0.999974 1.09217e-06 4.18216e-06 1.22453e-06 2.78516e-07 4.72401e-08 2.24332e-06 1.64929e-05 3.85475e-08 
1.60558e-08 4.08455e-07 6.17301e-07 0.000517343 4.86217e-11 0.99947 1.3589e-08 2.93991e-08 1.12413e-05 2.52014e-08 
6.22645e-09 9.13931e-12 5.16121e-07 6.49416e-07 5.69302e-06 7.83727e-08 4.57312e-12 1.5889e-05 4.7871e-07 0.999977 
5.64926e-11 1.42373e-13 2.10601e-06 1.19998e-07 1.01339e-18 3.08697e-09 3.18013e-26 0.999998 7.21822e-13 2.16542e-08 
0.000665404 0.00101639 0.0323734 0.728509 0.00026792 0.115455 0.00395959 0.000373647 0.11705 0.000329532 
7.13476e-11 4.69009e-08 1.89573e-06 2.04168e-08 0.999958 1.31507e-07 6.63099e-08 3.7297e-05 8.33373e-08 2.72498e-06 
5.83263e-08 2.54553e-06 7.75909e-07 8.62573e-05 0.00115446 0.000113021 1.35086e-10 0.0264292 4.87195e-05 0.972165 
2.14715e-05 4.82575e-11 1.21129e-07 1.39492e-08 1.69142e-06 0.00134697 0.998626 8.10302e-13 3.22176e-06 1.20129e-09 
0.000162414 4.94654e-09 1.37042e-06 2.66078e-09 4.02013e-05 1.79951e-06 0.999794 1.40607e-09 2.16941e-07 1.05426e-08 
2.33128e-15 1.11629e-15 7.87999e-17 1.95111e-09 3.20148e-16 1 4.64139e-10 1.00421e-19 1.98657e-10 8.73979e-12 
2.00435e-07 3.89771e-07 0.000126448 1.38369e-06 0.997868 5.73331e-06 7.50004e-06 0.00117953 7.4127e-07 0.000809712 
1 1.31865e-15 1.26146e-07 1.11387e-11 2.42504e-09 1.90725e-10 7.62555e-08 2.27216e-09 7.75681e-10 2.2122e-08 
1.10767e-10 1.77338e-11 2.67247e-06 2.48815e-07 1.31196e-14 1.11266e-08 1.91816e-21 0.99999 4.06661e-12 7.13664e-06 
2.70031e-11 1.89112e-10 2.31308e-07 3.97458e-09 0.999979 1.50168e-08 6.40532e-09 3.54599e-06 7.03371e-09 1.7429e-05 
0.999998 1.91225e-15 1.85631e-06 3.69651e-10 9.90275e-14 3.86843e-09 1.07377e-10 6.30017e-09 2.05072e-09 1.17791e-08 
1.44988e-09 0.999839 1.01997e-05 4.37393e-05 1.45286e-05 1.13131e-05 1.95868e-06 1.28743e-05 6.6197e-05 2.01248e-07 
9.37816e-14 2.65501e-09 7.66536e-09 0.999993 7.6245e-14 6.44384e-06 2.26581e-19 1.54981e-08 1.47887e-08 9.81484e-07 
5.05666e-09 0.999569 5.93307e-06 5.0522e-05 8.76113e-05 3.97585e-05 2.47246e-06 6.87533e-05 0.000150548 2.54603e-05 
9.54081e-17 6.70402e-12 4.44661e-10 0.999998 4.73172e-15 2.04091e-06 4.34645e-19 1.0597e-12 3.75956e-09 2.52445e-10 
0.00470637 5.15515e-10 0.00106715 1.14247e-07 0.983423 9.22156e-05 0.0106649 2.67036e-05 1.74976e-05 2.51569e-06 
3.00402e-10 1.7118e-06 0.000237263 6.43448e-05 2.92664e-11 1.24956e-08 4.94072e-17 0.999696 3.47333e-08 2.1934e-07 
1.58512e-09 5.55987e-05 0.999762 0.000176774 1.0512e-13 5.06614e-07 8.4308e-12 4.38839e-06 4.45221e-07 2.52968e-13 
4.62533e-08 3.53478e-07 0.00831147 0.000163863 2.28927e-13 1.97835e-06 9.32324e-16 0.991519 8.46176e-08 3.61559e-06 
2.09697e-10 0.999879 1.84316e-06 2.78989e-06 1.02541e-05 4.68804e-07 8.89407e-08 1.75273e-05 8.80893e-05 1.95449e-07 
3.98134e-05 0.00381209 0.926147 0.0660374 1.28173e-08 0.000400169 3.75705e-07 0.000386476 0.00317665 2.19487e-07 
1.3349e-10 0.999905 9.48888e-07 9.21197e-07 1.4363e-06 6.27683e-08 4.28725e-08 2.87228e-06 8.88662e-05 7.93887e-08 
2.13031e-06 0.992925 0.000637689 0.000547395 0.000590989 0.000258271 7.66262e-05 0.00136869 0.00350181 9.12671e-05 
1.21257e-08 2.49482e-07 0.000418152 0.000233154 3.39153e-10 1.01482e-06 1.04031e-15 0.999249 2.23185e-08 9.83561e-05 
