8.88574e-12 7.51988e-09 3.73904e-06 1.97273e-05 4.86414e-10 1.19334e-08 1.0486e-14 0.999975 2.78771e-09 1.35551e-06 
8.00871e-12 1.00207e-07 0.999962 3.75955e-05 6.32159e-18 2.69774e-08 3.73928e-10 2.69243e-09 1.61322e-09 6.46656e-20 
7.39446e-08 0.998322 0.000100709 4.67e-05 0.000292603 2.63183e-05 0.000135499 0.000527224 0.00051482 3.40437e-05 
0.999689 6.38943e-09 7.49322e-05 1.64898e-05 7.40888e-07 1.5356e-05 5.26617e-05 7.45774e-05 8.27733e-06 6.80457e-05 
4.9389e-07 9.89624e-09 2.16814e-05 6.58148e-08 0.999554 1.44632e-05 3.08222e-05 7.68117e-05 3.18763e-06 0.000298724 
7.17661e-11 0.999578 2.55736e-06 2.81702e-06 1.31122e-05 1.4171e-07 5.60518e-07 0.000394809 6.20073e-06 1.65234e-06 
1.09678e-11 4.4679e-07 9.75182e-08 4.29375e-08 0.999838 1.58952e-06 2.87414e-08 0.000139174 2.68339e-06 1.84295e-05 
2.23985e-07 8.1935e-07 0.000104113 0.00565632 0.00161078 0.000500649 6.57106e-09 0.00274158 1.72141e-05 0.989368 
3.03631e-08 1.67672e-11 8.34899e-10 3.22465e-10 6.57494e-08 0.568076 0.431869 2.49716e-13 5.44032e-05 7.90717e-08 
9.99049e-11 2.14461e-11 3.19634e-08 2.36766e-06 8.23358e-05 1.04524e-08 1.65159e-14 0.000144644 1.77894e-06 0.999769 
0.999996 1.54081e-13 7.57203e-07 2.19589e-08 8.83348e-11 2.21919e-07 2.19426e-06 5.56169e-08 3.32192e-08 2.51735e-07 
0.000116187 2.55648e-07 2.40071e-06 1.12415e-07 2.27135e-05 0.000661098 0.999017 7.47596e-08 0.000179886 5.05227e-09 
7.39582e-10 3.03535e-09 9.0934e-08 4.50315e-06 0.00148119 8.64668e-07 3.37916e-11 0.000232047 2.89529e-06 0.998278 
0.999971 1.56798e-11 3.58019e-06 1.49385e-07 5.72536e-09 1.82414e-06 3.22156e-06 5.55773e-06 6.16668e-07 1.37639e-05 
3.27136e-08 0.998677 9.99225e-05 0.000106332 0.000287652 1.63982e-05 6.14352e-05 0.0002451 0.000477401 2.86291e-05 
2.14306e-07 0.000322142 1.32172e-05 0.0169804 1.01115e-05 0.981982 7.21419e-06 1.09369e-06 4.38205e-05 0.000640214 
0.000137682 6.29807e-08 9.67005e-05 5.08151e-05 0.00631379 9.13234e-05 3.73605e-06 0.00122961 0.000752618 0.991324 
6.78064e-10 1.04266e-08 0.000147406 0.000234515 2.31603e-10 4.54526e-08 3.68197e-13 0.999617 6.07609e-09 5.98086e-07 
0.000157298 0.000627135 0.0482346 0.34027 6.77957e-06 0.0151901 0.000257428 0.000103175 0.595142 1.13775e-05 
7.98434e-11 4.68177e-09 8.38825e-07 3.75517e-08 0.999966 7.77529e-07 2.7627e-08 6.99258e-06 1.46346e-07 2.54401e-05 
7.32753e-08 4.93683e-06 1.87578e-06 0.000294979 0.00237553 0.000105216 7.77683e-10 0.0182856 1.46891e-05 0.978917 
1.07152e-05 2.93713e-09 2.49231e-07 6.74609e-09 5.45601e-07 0.000960061 0.999021 1.12428e-09 7.29828e-06 7.16728e-10 
1.63209e-05 4.84063e-07 1.8907e-06 2.86587e-08 7.61909e-05 4.60341e-05 0.99983 1.78909e-07 2.92053e-05 3.09078e-08 
9.82791e-14 7.71194e-12 1.30495e-12 8.58333e-07 1.8015e-12 0.999999 5.66968e-09 9.4209e-15 2.00143e-09 5.512e-09 
1.68423e-06 2.08956e-06 1.85575e-05 1.15735e-05 0.833307 0.000625166 8.9957e-06 0.15766 2.76287e-06 0.00836243 
0.999989 8.8403e-13 1.37037e-06 9.66994e-09 4.16943e-09 2.81372e-07 4.70893e-06 4.43721e-07 4.47718e-07 3.56593e-06 
5.39399e-08 1.7866e-08 2.93434e-05 2.88906e-05 7.92412e-09 3.17128e-06 7.25266e-11 0.998829 1.83441e-07 0.00110925 
9.86718e-11 4.30291e-10 6.67272e-08 9.02676e-09 0.999882 1.36783e-06 1.05747e-08 1.84129e-05 3.12449e-07 9.73959e-05 
